"response_id","start_date","comput_id","exclude_unfinished","exclude_attention","exclude_manual","what1","what2"
"R_3j11dl2wuqYoIqw","2019/04/29 18:01:55","P-422-25",FALSE,FALSE,FALSE,"Szerintem, a cél megvizsgálni az egyének fókuszáló képességét az idő múlásával. A megfelelési kényszer jelenlétét megfigyelni és azt, hogy a generálódott frusztráltságot sikerült-e adott idő alatt leküzdeni ill. alaklmas volt-e az egyén számára a középpont visszanyerése egy adott idejű irányított légzőgyakorlat segítségével. Esetleg monotónia tűrés képességét is nézhették. Illetve, hogy tett-e valami lépést az illető, hogy jobban teljesítsen(alternatív rágyakorló feladatok megoldásával pl.) noha megállapításként elhangzott az előzőekben, hogy az intelligenciát nem tudjuk számottevően befolyásolni.","Kizárólag ábrákat, algebra jellegű feladatokat tartalmazott. Nehéznek találtam, erősen koncentrálni kellett."
"R_3qfW8dYsvHSNmGb","2019/05/02 17:58:50","P-422-03",FALSE,FALSE,FALSE,"A logikus gondolkodás és az összefüggések gyors meglátásának mérése.","Más IQ tesztekkel szemben szokatlanok voltak az első kérdések a személyiségünkkel kapcsolatban."
"R_2foYeHVxAJ1hQ6j","2019/05/02 17:56:05","422-09",FALSE,FALSE,FALSE,"Szerintem az, hogy mivel lehet még javítani az IQ teszteken.","Rövidebb volt a rendelkezésre álló idő, mint gondoltam."
"R_cIwy74Ad2TRvsuR","2019/05/02 17:58:05","P-422-04",FALSE,FALSE,FALSE,"Hogy kifejlesszenek egy otthon is elvégezhető IQ tesztet, ami ugyanolyan pontos, mint a laboratóriumi körülmények között végzett tesztek.","Nem."
"R_3QYlTxaLsZJjrn4","2019/05/02 17:56:23","P-422-10",FALSE,FALSE,FALSE,"Figyelem, koncentrálás, teljesítmény mérése volt a cél.","Saját, korábban nyugodt állapotomból kizökkentem, de a feladaokkal kapcsolatban nem vettem észre különös dolgot."
"R_1lbFWUAIy2NWOUx","2019/05/02 17:57:50","p-422-02",FALSE,FALSE,FALSE,"Célja az intellektuális készségek mérése volt, hogy mennyire vagyunk ""okosak"".","Az, hogy időre ment és láttam számlálót stresszhez vezetett, így nem tudtam mindig megfelelően gondolkozni."
"R_11hDyW1gHGjL0fD","2019/05/06 18:03:08","P-422-20",FALSE,FALSE,FALSE,"Az, hogy lássák a különbséget az otthoni, kényelmes, és a laboratóriumi, kevésbé kényelmes kitöltések eredményei között, hogy lássák, mennyiben befolyásolja a kérdőív alkalmazhatóságát a laboratóriumi körülmény.","Nem igazán, csak magamon."
"R_3oXzbM6w83grxF1","2019/05/06 18:01:27","p-422-10",FALSE,FALSE,FALSE,"intelligencia tesztek összevetése leboratórioumi és othoni környezetben. kideríteni mennyi valid a laboratóriumi vizsgálat eredménye","nem"
"R_32WtYG9DPlYJCrx","2019/05/06 18:00:52","P-422-04",FALSE,FALSE,FALSE,"A kutatók célja egy otthon is használható, megbízható és valid IQ teszt fejlesztése. A vizsgálat a teszt fejlesztése érdekében zajlik.","Nem, semmilyen különleges dologra nem figyeltem fel a teszt kitöltése során."
"R_2UaTvsQfVkBRzAf","2019/05/06 18:03:08","P-422-18",FALSE,FALSE,FALSE,"Intelligencia felmérése labori  környezetben.","nem"
"R_2YazsB4495aEmnE","2019/05/06 18:02:30","422-05",FALSE,FALSE,FALSE,"A kutatók azt vizsgálták, mennyire jó a mintafelismerő képességem, az intelligenciámat ábrákkal.","Nem, hasonló volt ahhoz, amit már elvégeztem korábban. leszámitva a biztató részt."
"R_YR00rORFPP9uuL7","2019/05/06 18:01:25","P-422-13",FALSE,FALSE,FALSE,"A vizsgálat egy új, otthon is használható IQ tesztet szeretne fejleszteni. Ehhez nyújtottunk segítséget.","Nem"
"R_UfNBOJZVm6myFBT","2019/05/06 18:00:25","P-442-01",FALSE,FALSE,FALSE,"Az, valószínüleg, hogy felmérjék az eltéréseket az ""otthoni"" ill. a ""laboratóriumi"" kitöltés során. Természetesen az eredmények alapján.","Nem, max a meditációs rész ért váratlanul."
"R_2afNJmreqjCk1qQ","2019/05/06 18:00:35","P-422-03",FALSE,FALSE,FALSE,"Elzárt terekben mérjék fel a résztvevők intelligencia szintjét, ahol semmilyen zavaró tényező nem hat rájuk. Majd ezt összehasonlítják azokkal az eredményekkel, ahol a kitöltésnél jelen voltak a zavaró tényezők.","Egyre nehezebb feladatokat kaptam, amikbe már a végén teljesen belekavarodtam."
"R_22t2Ksv5OtMKGam","2019/05/06 18:03:05","P-422-19",FALSE,FALSE,FALSE,"A koncentráció felmérése,megvizsgálása. Arra próbáltak rájönni,hogy vajon számít-e,hogy milyen körülmények között oldja meg a hallgató a tesztet,milyen mértékben befolyásolja a külvilág,az érzések,a helyszín a teszt kitöltését.","nem"
"R_2cjVxj32svG7TVG","2019/05/06 18:00:45","P-422-02",FALSE,FALSE,FALSE,"Gondolom egy cikk megírása volt a célja a kutatóknak, meg néhány diák szakdogájához nyesanyag legyen. Esetleg valamennyi eu-s pénz benyelése (na jó az biztos nem :D). A teszt arról szólt, hogy megtalálom e viszonylag rövid idő alatt a logikai összefüggést különböző ábrák/sorozatok között, nehezebb ill. könyebb példákon keresztül.","Volt, amire rendkívül kevés volt nekem az idő."
"R_1mlwxp8Ymd7wjvc","2019/05/06 18:03:03","P-422-21",FALSE,FALSE,FALSE,"A vizsgálat az intellektuális készségeinket mérte. Szeretnék összemérni, hogy otthoni körülmények közt és laboratóriumi körülmények közt  akitöltés eredménye változik-e.","hasonlítottak a feladatok azokhoz, amiket gyerekeknél szoktunk alkalmazni, csak bonyolultabbak voltak."
"R_2VPTzdAfAQnmj2L","2019/05/06 18:01:18","P-422-09",FALSE,FALSE,FALSE,"A vizsgálat az alapvető minták felismerését kívánta bemutatni, hogy tesztszemély mennyire ismeri ezt fel és a cél meg az volt, hogy ki tudják értékelni azt, hogy stresszes szituációban (időre mentek a feladatok) hogyan tudunk teljesíteni.","Igen, volt benne szó az egészséges életmódról és annak hatásairól és valószínűleg ennek a befolyása a az alany teljesítményére."
"R_3Dq2ZLuoEb0qBjZ","2019/05/09 18:06:32","422-11",FALSE,FALSE,FALSE,"Alapvetően logikai feladványokat tartalmazott.","Nem."
"R_1cRC2sJTxrDW6Xj","2019/05/09 17:54:53","P-422-05",FALSE,FALSE,FALSE,"""Laboratóriumi"" körülmények között otthon elvégezhető IQ teszt létrehozása.","Nem."
"R_bvB2CTEDOcYuHXr","2019/05/09 17:55:35","P-422-04",FALSE,FALSE,FALSE,"Olyan IQ teszt volt, amely a szabályszerűségre épül. A cél felmérni mennyire ismerik fel az emberek a szabályszerűséget az ábrákban.","Nem vettem észre semmit a teszteben."
"R_1jNcF2VdxGi30uk","2019/05/09 17:53:55","P-422-01",FALSE,FALSE,FALSE,"Szerintem a kutatás célja az volt, hogy megfigyeljék, alkohol fogyasztásakor, illetve koffein fogyasztásakor mennyiben tér el az emberek teljesítménye a megszokottól.","Nem"
"R_2P1IjYtYFIz9tHV","2019/05/09 17:56:59","P-422-03",FALSE,FALSE,FALSE,"A vizsgálat az intelligencia mérését szolgálta, a kutatók célja, pedig, hogy felmérjék, mennyiben különbözhet az itt felvett teszt eredménye az ottthon kitöltők eredményétől akár negatív, akár pozitív irányban.","Jelenleg nem tudok írni semmit, amit feltűnt volna, de ha ez felmerül, mint kérdés, akkor biztos, hogy volt benne valamilyen csavar."
"R_2f7nTIYYyENqQC3","2019/05/13 17:57:15","P-422-01",FALSE,FALSE,FALSE,"Az otthoni és egy kontrollált környezetben kitöltött intelligenciateszt eredményeinek összehasonlítása.","Geometriai formákra fókuszált."
"R_3iEW22xEXRkIOjH","2019/05/13 17:59:38","P-422-13",FALSE,FALSE,FALSE,"A kutatók azt vizsgálták, hogy milyen hatással van au IQ teszt kitöltésére néhány külső tényező.","Nem."
"R_AGSeymptcODbGTf","2019/05/13 17:58:24","P-422-10",FALSE,FALSE,FALSE,"Meddig tudjuk összpontosítani a figyelmünket. Mi ösztönöz a jobb teljesítményre.","Az egyik hangfelvételnél készség helyett képességet mond :D (vagy fordítva)"
"R_1FnbxhJQdbwTWPr","2019/05/13 18:11:58","P-422-02",FALSE,FALSE,FALSE,"Az volt a célja, hogy megvizsgálják vagy laboratóriumi környezetben is úgy teljesítünk egy IQ teszten, mint otthon","Nagyon kevés volt számomra az idő. 45 mp alig volt elegendő egyes feladatoknál"
"R_1HiN87kbCaYmcIE","2019/05/13 17:59:29","P-422-11",FALSE,FALSE,FALSE,"Felmérjék, hogy laborban és otthon mennyire különbözik illetve hasonló a teszt végeredménye. Mennyire befolyásolja a résztvevőket az idegen környezet.","Nem figyeltem."
"R_1gkoeOhI0e8ytk5","2019/05/13 17:58:15","P-422-09",FALSE,FALSE,FALSE,"A vizsgálat arról szólt, hogy felmérjék, hogy mennyire befolyásolja a kísérlet azt, hogy otthon töltjük ki nyugodt környezetben, vagy pedig egy izolált laboratóriumban. A kutatók célja megvizsgálni mennyire befolyásolja a stressz, a higgadtság , a környezet a képességeinket","A nehezebb kérdéseknél jóval gyorsabban telt az idő (persze csak számomra) , és néha lecsúsztam a válaszról."
"R_RCghFeOxJmuao1P","2019/05/13 17:57:42","P-422-04",FALSE,FALSE,FALSE,"A belső nyugalom elérése segít-e a feladatok megoldásában","Nem volt kiírva az éles feladatok végén, hogyan teljesítettem (egyelőre), illetve az éles teszt könnyebbnek tűnt."
"R_1gceIXEtwB89yxO","2019/05/13 17:57:33","P-422-05",FALSE,FALSE,FALSE,"Mennyire lényeges, hogy az illető versenyhelyzetben van-e, mennyire stresszes közben, esetleg mennyire nagyobb eséllyek hibázik","Volt sok alternatív, illetve bemelegítő feladat, közben sok kérdés magamról. Ez nem feltétlenül szokványos."
"R_3lEv5nryqJUqeMt","2019/05/16 18:23:28","P-422-22",FALSE,FALSE,FALSE,"Lefárasztani...
A kutatás célját az elején összefoglalták, remélem segítettünk kitöltésünkkel","az ikerpáros figyelemelterelést"
"R_3QXdycaw7H0LKMb","2019/05/16 18:31:07","42209",FALSE,FALSE,FALSE,"A vizsgálat az intellektuális képességeim méréséről szólt. A kutatók célja, hogy egy valid otthon kitölthető IQ tesztet fejlesszenek.","nem"
"R_1C78MBQ61QmXF4l","2019/05/16 18:31:01","422-10",FALSE,FALSE,FALSE,"IQ felmérése egy fajta módszerrel.","Csak egy fajta feladat volt, nem sokoldalúan mérték fel az IQ-t."
"R_3jSXtjHXZofszwn","2019/05/16 18:27:45","P-422-01",FALSE,FALSE,FALSE,"Az intelligenciát vizsgáló kutatás volt, melynek célja egy úk OQ teszt kifejlesztése volt.","Nem"
"R_25XRAGLwULPIMDc","2019/09/19 18:41:36","P-422-04",FALSE,FALSE,FALSE,"IQ teszt mérése.","Nem."
"R_1KoPMV2u7lkH832","2019/09/19 18:51:04","kjkl",FALSE,FALSE,FALSE,"iq tesztről","nem"
"R_2P6TY5lRMPKYkq7","2019/09/19 18:46:22","p422-03",FALSE,FALSE,FALSE,"ff","o"
"R_rcg6FpfARtxTOj7","2019/09/19 18:47:33","P-422-13",FALSE,FALSE,FALSE,"A kutatók célja az volt. hogy , megnézzék milyen hatása van a meditációnak az intelligencia tesztekben nyújtott teljesítményre.","nem"
"R_2wvEt7jThI8yoKI","2019/09/26 17:23:26","P-422-06",FALSE,FALSE,FALSE,"A vizsgálat az intellektuális képességeinket mérte fel, célja az volt, hogy megfigyeljék az embereket mennyire befolyásolja a közösségben való kitöltés.","Nem"
"R_1HjY2ZAQsaFMDjo","2019/09/26 17:21:38","P-422-04",FALSE,FALSE,FALSE,"Az érzelmek és a különböző külső tényezők hogy befolyásolják az intelligenciánkat, illetve talán hogy egy ember nyitottsága is szintén befolyásolhatja a saját intelligencia szintjét.","nem"
"R_3kpG2X8z073MG5p","2019/09/26 17:22:01","P-422-01",FALSE,FALSE,FALSE,"Ez egy IQ teszt volt többek között annak vizsgálására, hogy laboratóriumi kitöltésnél is el lehet-e azokat az eredményeket érni egy intelligencia teszten mint egy otthoni, nyugodt környezetben.","Nem igazán"
"R_12J3Omlx381rag9","2019/09/26 15:59:36","P-402-13",FALSE,FALSE,FALSE,"Egy otthon is kitölthető teszt öszeállítása, amely hitelesen méri az alany intelligencia szintjét.","Nem."
"R_3qyQ45qax2jyTc0","2019/09/26 17:22:35","P-422-09",FALSE,FALSE,FALSE,"Mennyire jó a térbeli látása az embernek és milyen gyorsan tudja a választ megadni a lehető legjobban.","Mindig 3x3-as volt a képek összeállítása a végső tesztnél."
"R_1LFjWFCo2jQQbC6","2019/09/26 16:03:43","P-402-06",FALSE,FALSE,FALSE,"A vizsgálat az intelligencia felmérését szolgálta, amely laboratóriumi körülmények között zajlott. Ezzel elkerülhető a zavaró külső tényezők befolyásoló hatása.","Azt vettem észre, hogy nagyon nehéz volt, illetve rövid volt a gondolkozási idő.. :-)"
"R_DVuSsc2X0fc9PTH","2019/09/26 16:06:36","P-402-03",FALSE,FALSE,FALSE,"A vizsgálat, és a kutatók célja is az volt, hogy felmérje a résztvevő teszt csoport intelligencia szintjét, illetve az azt befolyásoló érzelmeket, körülményeket.","Úgy kifejezetten érdekes dolgot nem, viszont volna egy meglátásom: véleményem szerint az is nehezítő körülmény lehet, hogy ezt a tesztet egy kora esti időpontban végeztük el. Úgy gondolom a kitöltők nagy része iskolában/munkahelyen volt a nap folyamán, ahol természetesen kifáradt, így persze nem tud úgy koncertrálni, mintha előtte csak pihent volna, és ez lenne az egyetlen dolga aznap."
"R_3e35qMSmSQhdsUI","2019/09/26 16:06:10","402-02",FALSE,FALSE,FALSE,"IQ szám megállapítása a tesztalanyokon","Van egy kis ellentmondás a kérdőív elején közvetített értékek és a gyakorló feladatok utáni értékelés között
Az elején azt írja hogy nincsenek rossz válaszok és próbálja a kitöltőt egy relaxált állapotba ringatni és úgy fogalmaz hogy ne aggódjunk az eredmények miatt
Majd a gyakorló feladatok után kiír egy olyat hogy hogyan teljesítettem a többiekhez képest és kendőzetlenül megmondja ha az átlag alatt teljesítettem"
"R_2wdewMp1LQAaQyf","2019/09/26 17:21:23","P-422-05",FALSE,FALSE,FALSE,"A vizsgálat célja az volt, hogy megmutassa mennyire vagyok intelligens ember, a kutatók célja pedig az volt, hogy nyugodtan kitölthessem ezt a tesztet.","Nem."
"R_117UsPDvdwaNZ4N","2019/09/26 17:47:33","P-402-10",FALSE,FALSE,FALSE,"A vizsgálat célja az ábrák közötti kapcsolatok megtalálása volt, amit néha teljesen egyértelmű volt, néhol pedig szinte átláthatalan. Így biztosan a feladatok nehézsége alapján vonnak majd le következtetéseket.","Mivel még korábban sosem vettem részt IQ tsztben, nem tudom máshoz hasonlítani. Néhol meglepő volt a feladatok közti hasonlóság."
"R_d5SUeVkjzULnD9v","2019/09/26 17:20:23","P-422-23",FALSE,FALSE,FALSE,"Az IQ szintünket szerették volna felmérni, de a tesztet nem az otthon nyugalmában, hanem laboratoriumi környezetben, más jelenlévőkkel együtt kellett kitölteni, abból a célból. hogy vajon ez a környezet mennyire befolyásolja az eredményt.","Nem."
"R_1CDw7AlAtysDwal","2019/09/26 16:04:04","P-402-07",FALSE,FALSE,FALSE,"A kutatók célja az adatgyűjtés volt, és hogy visszajelzést kapjanak az IQ teszt laboratómiumi körülmények között való kitöltéséről. Minél több információ áll rendelkezésükre, annál jobban tudják majd tökéletesíteni a tesztet.","Érdekesnek találtam, hogy a feladatok jellege bár változott, a prezentációban nem volt különbség. Sose voltam ezelőtt IQ teszten, és ez egészen meglepett. Elgondolkodtat, hogy vajon tényleg csak ilyen módszerekkel lehet mérni IQ-nk. Felkeltette az érdeklődésem abban is, hogy az EQ mérhető e hasonló módszerekkel (online kérdőív, teszt stb.) ."
"R_2rpEq58eaogOlzT","2019/09/26 17:24:29","422-17",FALSE,FALSE,FALSE,"A meditáció hatásait kutatta a teszt.","A végén voltak kérdések a meditációval, stresszel és tudatmódosító szerekkel kapcsolatban."
"R_bkFjh3Na4qzMWoV","2019/09/26 16:00:31","P-402-08",FALSE,FALSE,FALSE,"A teszt számomra legikább arról szólt, hogy kapcsolatot keressek az adott ábrákban és próbáljam meg kitalálni, hogy kerülhet az üres négyzet helyére.
A kutatók célja pedig, hogy bebizonyítsák, hogy pontos a teszt laboratóriumi körülmények között, hogy összevethessék az otthon tesztelőkével.","A képek élessége néhány tesztnél problémát okozott nekem, illetve a feladatok nagyon repetatívak voltak egy idő után."
"R_3Nwarhvapf4oFUH","2019/09/26 16:04:55","402-01",FALSE,FALSE,FALSE,"Ha jól értelmeztem, a kutatás célja az, hogy összehasonlítsák az otthoni, nyugodt környezetben történő, és a laboratóriumi keretek között zajló tesztkitöltés eredményeit, továbbá megfigyeljék, hogy melyik verzió stresszmentesebb.","Megbízható IQ tesztet még sosem töltöttem ki, így nem tudom megállapítani, hogy volt-e valami különös a feladványokban. 
Személyes tapasztalatként még hozzátenném, hogy zavaró tényezőként éltem meg, az időkorlátot a feladatoknál. Többször elkalandozott a figyelmem, és fokozottan stresszelni kezdtem, amint rápillantottam a másodperc-visszaszámlálóra."
"R_29a0mmNMElXCjca","2019/09/26 16:02:41","P-402-11",FALSE,FALSE,FALSE,"Laboratóriumi körülmények között milyen teljesítményt nyújtanak a diákok és milyet nyújtanak otthoni körülmények között. A bemelegítő feladatoknak célja lehetett, hogy megnyugodjunk, azt ezt követő, végső tesztet megelőző relaxálás pedig a figyelem összpontosítását segítethette. A kutatók célja az lehetett, hogy megfigyeljék egy IQ teszt működését laboratóriumban.","A teszt előtti vezetett relaxálás mindenképp hasznos, de kissé szokatlan volt. Ezen kívűl az is, hogy a végső teszt elkezdése előtt, láthattam, hogy az átlaghoz képest hogyan válaszoltam a bevezető kérdéseken. Ez mindenképpen hatással lehet szerintem a további kérdések megválaszolására."
"R_2EAYeBOWdGu9IDq","2019/09/26 16:01:43","P-402-9",FALSE,FALSE,FALSE,"A vizsgálat az IQ szint felméréséről szólt, különböző ábrák közötti összefüggéseket kellett megtalálni (talán). Az egészséges életmódra is felhívták a figyelmet, véleményem szerint azért, hogy ezáltal is frissebb lehessen az agyunk.
A kutatók célja az volt, hogy egy labor körülményei közt is felmérjék az emberek IQ-ját, ugyanúgy, ahogy azt megtették az otthon ülő tesztkitöltőkkel - valószínűleg a két eredményt hasonlítják majd össze. Ezen kívül az érzéseinkkel kapcsolatos kérdések is felmerültek, valószínűleg ez is szerepet játszik abban, hogy otthon vagy itt töltjük ki.","Különösnek tartottam a hangfájlt az egészséges életmódról, illetve hogy gyakran kérdezték, hogy hogyan érezzük magunkat. A bemelegítő feladatok is megleptek. Összefoglalva több dolog volt benne, mint maga az IQ teszt, viszont ezt nem éreztem problémának. 
Az időmérő is furcsa volt számomra (és kicsit idegesítő), nem tudom, hogy ez más IQ teszteknél megjelenik-e."
"R_2EtQst7254V61BJ","2019/09/26 17:22:02","P-422-11",FALSE,FALSE,FALSE,"Véleményem szerint, a vizsgálat a saját intelligenciaszint szerinti legjobb kitöltést vizsgálta egyének szerint, laboratóriumi körülmények között. A cél pedig, hogy megtudjuk, befolyásolja- e a kitöltőket a laboratóriumi körülmény, ami stresszel járhat, valamilyen szintű nyugtalansággal, ezáltal rontva a teljesítményt.","Az idő leteléséhez való közeledéssel egyre nehezebb kitalálni a helyes megoldást."
